nama_jabatan;jf_id;sub_jabatan_id;sub_jabatan_nama;rekom
Epidemiolog Kesehatan Terampil ;"A5EB03E23EFAF6A0E040640A040252AD
";;Epidemiolog Kesehatan;4
Fisikawan Medis;;"A418D76DFD4BB891E040640A04021940
";;46
Fisikawan Medis Ahli Madya;"A5EB03E23E5EF6A0E040640A040252AD
";;Fisikawan Medis;6
Fisikawan Medis Ahli Muda;A5EB03E23E5FF6A0E040640A040252AD;;Fisikawan Medis;13
Fisikawan Medis Ahli Pertama;"A5EB03E23E60F6A0E040640A040252AD
";;Fisikawan Medis;27
Fisioterapis;;"A418D76DFCECB891E040640A04021940
";;165
Fisioterapis Ahli Utama;ff8080814f24eac1014f25d5e9940cca;;Fisioterapis;0
Fisioterapis Ahli Madya;A5EB03E2405CF6A0E040640A040252AD;;Fisioterapis;5
Fisioterapis Ahli Muda;A5EB03E2405DF6A0E040640A040252AD;;Fisioterapis;10
Fisioterapis Ahli Pertama;A5EB03E2405EF6A0E040640A040252AD;;Fisioterapis;23
Fisioterapis Mahir;A5EB03E24060F6A0E040640A040252AD;;Fisioterapis;35
Fisioterapis Penyelia ;A5EB03E2405FF6A0E040640A040252AD;;Fisioterapis;22
Fisioterapis Terampil ;A5EB03E24061F6A0E040640A040252AD;;Fisioterapis;70
Nutrisionis;;A418D76DFCF6B891E040640A04021940;;379
Nutrisionis Ahli Madya;A5EB03E23E99F6A0E040640A040252AD;;Nutrisionis;50
Nutrisionis  Ahli Muda;A5EB03E23E9AF6A0E040640A040252AD;;Nutrisionis;56
Nutrisionis Ahli Pertama;A5EB03E23E9BF6A0E040640A040252AD;;Nutrisionis;74
Nutrisionis Mahir;A5EB03E23E9DF6A0E040640A040252AD;;Nutrisionis;51
Nutrisionis Penyelia ;A5EB03E23E9CF6A0E040640A040252AD;;Nutrisionis;55
Nutrisionis Terampil ;A5EB03E23E9EF6A0E040640A040252AD;;Nutrisionis;93
Okupasi Terapis;;"A418D76DFD4DB891E040640A04021940
";;47
Okupasi Terapis Mahir;"A5EB03E23E68F6A0E040640A040252AD
";;Okupasi Terapis;13
Okupasi Terapis Penyelia ;"A5EB03E23E67F6A0E040640A040252AD
";;Okupasi Terapis;9
Okupasi Terapis Terampil ;A5EB03E23E69F6A0E040640A040252AD;;Okupasi Terapis;25
Ortotis Prostetis;;"ff8080813aac1b9d013ab5ff557c6c66
";;32
Ortotis Prostetis Mahir;"A5EB03E23E6BF6A0E040640A040252AD
";;Ortotis Prostetis;11
Ortotis Prostetis Penyelia ;"A5EB03E23E6AF6A0E040640A040252AD
";;Ortotis Prostetis;4
Ortotis Prostetis Terampil ;"A5EB03E23E6CF6A0E040640A040252AD
";;Ortotis Prostetis;17
Pembimbing Kesehatan Kerja;;"8ae4828941e4a7eb0141ee6a8da76487
";;33
Pembimbing Kesehatan Kerja Ahli Madya;"ff808081407013c001407aa11cbd74a7
";;Pembimbing Kesehatan Kerja;2
Pembimbing Kesehatan Kerja Ahli Muda;"ff808081407013c001407aa061437434
";;Pembimbing Kesehatan Kerja;9
Pembimbing Kesehatan Kerja Ahli Pertama;"ff808081407013c001407a9ef6597286
";;Pembimbing Kesehatan Kerja;22
Penata Anestesi;;"A418D76DFD49B891E040640A04021940
";;78
Penata Anestesi Ahli Utama;;;Penata Anestesi;0
Penata Anestesi Ahli Madya;"88D10C55894AAEECE050640A29037FE4
";;Penata Anestesi;4
Penata Anestesi Ahli Muda;"88D10C55894BAEECE050640A29037FE4
";;Penata Anestesi;21
Penata Anestesi Ahli Pertama;"88D10C55894CAEECE050640A29037FE4
";;Penata Anestesi;53
Perawat;;"8ae48288506af7a901506ff3323534ea
";;6474
Perawat Ahli Utama;"ff80808149a41441014a188756de7b00
";;Perawat;82
Perawat Ahli Madya;ff80808149a41441014a1886ec3b7ae8;;Perawat;285
Perawat Ahli Muda;ff80808149a41441014a18863a6a7ad5;;Perawat;542
Perawat Ahli Pertama;"ff80808149a41441014a1885dd627ace
";;Perawat;1087
Perawat Mahir;"ff80808149a41441014a188542647abd
";;Perawat;1155
Perawat Penyelia ;A5EB03E23E63F6A0E040640A040252AD;;Perawat;1351
Perawat Terampil ;"ff80808149a41441014a1884c7107ab2
";;Perawat;1972
Perekam Medis;;"A418D76DFD0BB891E040640A04021940
";;419
Perekam Medis Ahli Madya;"8ae4828557dbee8a0157dc33e0cd06de
";;Perekam Medis;0
Perekam Medis Ahli Muda;"8ae4828557dbee8a0157dc32b177050f
";;Perekam Medis;5
Perekam Medis Ahli Pertama;"8ae4828557dbee8a0157dc32058303fe
";;Perekam Medis;36
Perekam Medis Mahir;"8ae4829d562a447401562bb2be696eb8
";;Perekam Medis;90
Perekam Medis Penyelia ;"A5EB03E23E82F6A0E040640A040252AD
";;Perekam Medis;29
Perekam Medis Terampil ;"8ae4828557dbee8a0157dc30dc2e0309
";;Perekam Medis;259
Pranata Laboratorium Kesehatan;;"ff80808141007c23014105be6dc84609
";;517
Pranata Laboratorium Kesehatan Ahli Utama;;;Pranata Laboratorium Kesehatan;0
Pranata Laboratorium Kesehatan Ahli Madya;"A5EB03E23E51F6A0E040640A040252AD
";;Pranata Laboratorium Kesehatan;13
Pranata Laboratorium Kesehatan Ahli Muda;"A5EB03E23E52F6A0E040640A040252AD
";;Pranata Laboratorium Kesehatan;24
Pranata Laboratorium Kesehatan Ahli Pertama;"A5EB03E23E53F6A0E040640A040252AD
";;Pranata Laboratorium Kesehatan;55
Pranata Laboratorium Kesehatan Mahir;"8ae482a75d9ebac1015da329cd091f27
";;Pranata Laboratorium Kesehatan;85
Pranata Laboratorium Kesehatan Penyelia ;"A5EB03E23E54F6A0E040640A040252AD
";;Pranata Laboratorium Kesehatan;82
Pranata Laboratorium Kesehatan Terampil ;"A5EB03E23E56F6A0E040640A040252AD
";;Pranata Laboratorium Kesehatan;258
Promosi Kesehatan dan Ilmu Perilaku;;;;88
Promosi Kesehatan dan Ilmu Perilaku Ahli Madya;"D77F8CBAC0087F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;1
Promosi Kesehatan dan Ilmu Perilaku Ahli Muda;"D77F8CBAC0077F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;24
Promosi Kesehatan dan Ilmu Perilaku Ahli Pertama;"D77F8CBAC0067F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;53
Promosi Kesehatan dan Ilmu Perilaku Mahir;"D77F8CBAC0047F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;2
Promosi Kesehatan dan Ilmu Perilaku Penyelia ;"D77F8CBAC0057F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;1
Promosi Kesehatan dan Ilmu Perilaku Terampil ;"D77F8CBAC0037F84E050640AF1085828
";;Promosi Kesehatan dan Ilmu Perilaku;7
Psikolog klinis;;8ae4829d56f7de7d0156f9868367579f;;37
Psikolog klinis Ahli Utama;;;Psikologi klinis;0
Psikolog klinis Ahli Madya;"A5EB03E23E58F6A0E040640A040252AD
";;Psikologi klinis;7
Psikolog klinis Ahli Muda;A5EB03E23E5CF6A0E040640A040252AD;;Psikologi klinis;12
Psikolog klinis Ahli Pertama;"A5EB03E23E5DF6A0E040640A040252AD
";;Psikologi klinis;18
Radiografer;;"ff808081476ccd1f01479fdfd85032f9
";;350
Radiografer Ahli Madya;"ff808081475c2be6014760cba1521572
";;Radiografer;12
Radiografer Ahli Muda;"ff808081475c2be6014760cae938152c
";;Radiografer;30
Radiografer Ahli Pertama;"ff808081475c2be6014760ca363214ca
";;Radiografer;48
Radiografer Mahir;"8ae48285578f42c0015793d19f257838
";;Radiografer;78
Radiografer Penyelia ;"A5EB03E23E8BF6A0E040640A040252AD
";;Radiografer;49
Radiografer Terampil ;"8ae48286584061ec01584244f35e4e51
";;Radiografer;133
Refraksionis Optisien;;"A418D76DFD1BB891E040640A04021940
";;51
Refraksionis Optisien Terampil;A5EB03E240CBF6A0E040640A040252AD;;Refraksionis optisien/Optometris;14
Refraksionis Optisien Mahir;A5EB03E240CAF6A0E040640A040252AD;;Refraksionis optisien/Optometris;12
Refraksionis Optisien Penyelia;A5EB03E240C9F6A0E040640A040252AD;;Refraksionis optisien/Optometris;25
Teknisi Elektromedis;;"ff8080813832a19d01384bc49991784a
";;157
Teknisi Elektromedis Ahli Madya;"8ae4829c449b780501449b8b82c703cf
";;Teknisi Elektromedis;4
Teknisi Elektromedis Ahli Muda;"8ae4829c449b780501449b8b050e0374
";;Teknisi Elektromedis;21
Teknisi Elektromedis Ahli Pertama;"8ae4829c449b780501449b89b7970323
";;Teknisi Elektromedis;35
Teknisi Elektromedis Mahir;"A5EB03E23E81F6A0E040640A040252AD
";;Teknisi Elektromedis;25
Teknisi Elektromedis Penyelia ;"A5EB03E23E80F6A0E040640A040252AD
";;Teknisi Elektromedis;20
Teknisi Elektromedis Terampil ;"A5EB03E23F8CF6A0E040640A040252AD
";;Teknisi Elektromedis;52
Teknisi Gigi;;"A418D76DFD4FB891E040640A04021940
";;6
Teknisi Gigi Mahir;"ff80808136bfcd2b0136c3860d3743f4
";;Teknisi Gigi;3
Teknisi Gigi Penyelia ;"8ae4828836b893a50136ba42ea395d7d
";;Teknisi Gigi;1
Teknisi Gigi Terampil ;"D6B0FF15224B30B3E040640A02022538
";;Teknisi Gigi;2
Teknisi Transfusi Darah;;"ff808081476ccd1f01479fedb2723738
";;29
Teknisi Transfusi Darah Mahir;"ff8080813290fadf01329477baf44718
";;Teknisi Transfusi Darah;5
Teknisi Transfusi Darah Penyelia ;"ff8080813290fadf013294782519476a
";;Teknisi Transfusi Darah;1
Teknisi Transfusi Darah Terampil ;"ff8080813290fadf01329477353346f2
";;Teknisi Transfusi Darah;23
Tenaga Sanitasi Lingkungan;;;;155
Tenaga Sanitasi Lingkungan Ahli Utama;"8ae483a581fb489a018218ff7ba47f51
";;Tenaga Sanitasi Lingkungan;1
Tenaga Sanitasi Lingkungan Ahli Madya;"8ae483a581fb489a018218fea30b7f39
";;Tenaga Sanitasi Lingkungan;7
Tenaga Sanitasi Lingkungan Ahli Muda;"8ae483a581fb489a018218fdba847f14
";;Tenaga Sanitasi Lingkungan;12
Tenaga Sanitasi Lingkungan Ahli Pertama;"8ae483a581fb489a018218fd46b97f0d
";;Tenaga Sanitasi Lingkungan;25
Tenaga Sanitasi Lingkungan Mahir;"8ae483a581fb489a018218f9678d7eaa
";;Tenaga Sanitasi Lingkungan;32
Tenaga Sanitasi Lingkungan Penyelia ;"8ae483a581fb489a018218fa603e7ec3
";;Tenaga Sanitasi Lingkungan;29
Tenaga Sanitasi Lingkungan Terampil ;"8ae483a581fb489a018218f8c3c67e44
";;Tenaga Sanitasi Lingkungan;49
Terapis Gigi dan Mulut;;"357515EBA75DA18AE050640A290211B2
";;71
Terapis Gigi dan Mulut Ahli Madya;AEF21DF5D0689BF6E050640A2A0327A3;;Terapis Gigi dan Mulut;0
Terapis Gigi dan Mulut Ahli Muda;AEF21DF5D0679BF6E050640A2A0327A3;;Terapis Gigi dan Mulut;3
Terapis Gigi dan Mulut Ahli Pertama;"AEF21DF5D0669BF6E050640A2A0327A3
";;Terapis Gigi dan Mulut;8
Terapis Gigi dan Mulut Mahir;"AEF21DF5D0649BF6E050640A2A0327A3
";;Terapis Gigi dan Mulut;17
Terapis Gigi dan Mulut Penyelia ;"AEF21DF5D0659BF6E050640A2A0327A3
";;Terapis Gigi dan Mulut;14
Terapis Gigi dan Mulut Terampil ;"AEF21DF5D0639BF6E050640A2A0327A3
";;Terapis Gigi dan Mulut;29
Terapis Wicara;;"A418D76DFD2EB891E040640A04021940
";;46
Terapis Wicara Mahir;"A5EB03E23F31F6A0E040640A040252AD
";;Terapis Wicara;11
Terapis Wicara Penyelia ;"A5EB03E23F30F6A0E040640A040252AD
";;Terapis Wicara;5
Terapis Wicara Terampil ;"A5EB03E23F32F6A0E040640A040252AD
";;Terapis Wicara;30
(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi ;;39;;27
(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi Ahli Utama;"A5EB03E24047F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi ;2
(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi Ahli Madya;"A5EB03E24048F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi ;5
(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi Ahli Muda;"A5EB03E24049F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi ;11
(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi Ahli Pertama;"A5EB03E2404AF6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Konservasi Gigi ;9
(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia;;868;;16
(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia Ahli Utama;"A5EB03E24047F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia;3
(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia Ahli Madya;"A5EB03E24048F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia;3
(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia Ahli Muda;"A5EB03E24049F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia;6
(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia Ahli Pertama;"A5EB03E2404AF6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Ortodonsia;4
(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut;;41;;11
(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut Ahli Utama;"A5EB03E24047F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut;2
(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut Ahli Madya;"A5EB03E24048F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut;2
(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut Ahli Muda;"A5EB03E24049F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut;4
(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut Ahli Pertama;"A5EB03E2404AF6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Penyakit Mulut;3
(Dokter Gigi)Dokter Gigi Spesialis Periodonsia;;42;;7
(Dokter Gigi)Dokter Gigi Spesialis Periodonsia Ahli Utama ;"A5EB03E24047F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Periodonsia;1
(Dokter Gigi)Dokter Gigi Spesialis Periodonsia Ahli Madya;"A5EB03E24048F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Periodonsia;1
(Dokter Gigi)Dokter Gigi Spesialis Periodonsia Ahli Muda;"A5EB03E24049F6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Periodonsia;3
(Dokter Gigi)Dokter Gigi Spesialis Periodonsia Ahli Pertama;"A5EB03E2404AF6A0E040640A040252AD
";;(Dokter Gigi)Dokter Gigi Spesialis Periodonsia;2
Dokter Gigi Spesialis Prostodonsia;;43;;7
Dokter Gigi Spesialis Prostodonsia Ahli Utama;"A5EB03E24047F6A0E040640A040252AD
";;Dokter Gigi Spesialis Prostodonsia;1
Dokter Gigi Spesialis Prostodonsia Ahli Madya ;"A5EB03E24048F6A0E040640A040252AD
";;Dokter Gigi Spesialis Prostodonsia;1
Dokter Gigi Spesialis Prostodonsia Ahli Muda;"A5EB03E24049F6A0E040640A040252AD
";;Dokter Gigi Spesialis Prostodonsia;2
Dokter Gigi Spesialis Prostodonsia Ahli Pertama ;"A5EB03E2404AF6A0E040640A040252AD
";;Dokter Gigi Spesialis Prostodonsia;3
(Dokter Pendidik Klinis)Dokter Spesialis Anak ;;45;;2
(Dokter Pendidik Klinis)Dokter Spesialis Anak Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Anak;0
(Dokter Pendidik Klinis)Dokter Spesialis Anak Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Anak;1
(Dokter Pendidik Klinis)Dokter Spesialis Anak Ahli Muda;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Anak;1
(Dokter Pendidik Klinis)Dokter Spesialis Anak Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Anak;0
(Dokter Pendidik Klinis)Dokter Spesialis Bedah;;48;;2
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah;0
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah;0
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak;;2289;;8
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak;2
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak;2
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak;2
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak Ahli Pertama ;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Anak;2
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis;;53;;4
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf;;54;;4
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf Ahli Utama ;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf Ahli Madya ;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Saraf;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular;;55;;4
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular Ahli Madya ;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular;1
(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Bedah Toraks Kardiovaskular;1
(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi;;66;;35
(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi;10
(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi;8
(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi Ahli Muda;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi;8
(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Dermatologi dan Venereologi;9
(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah;;58;;1
(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah;0
(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah;0
(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah;1
(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Jantung dan Pembuluh Darah;0
(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;;2290;;7
(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;2
(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;2
(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;2
(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Kedokteran Fisik dan Rehabilitasi;1
(Dokter Pendidik Klinis)Dokter Spesialis Mata;;67;;18
(Dokter Pendidik Klinis)Dokter Spesialis Mata Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Mata;7
(Dokter Pendidik Klinis)Dokter Spesialis Mata Ahli Madya ;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Mata;6
(Dokter Pendidik Klinis)Dokter Spesialis Mata Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Mata;4
(Dokter Pendidik Klinis)Dokter Spesialis Mata Ahli Pertama ;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Mata;1
(Dokter Pendidik Klinis)Dokter Spesialis Neurologi;;33;;2
(Dokter Pendidik Klinis)Dokter Spesialis Neurologi Ahli Utam a;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Neurologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Neurologi Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Neurologi;0
(Dokter Pendidik Klinis)Dokter Spesialis Neurologi Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Neurologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Neurologi Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Neurologi;0
(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi;;16;;5
(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi Ahli Utama ;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi Ahli Madya;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi Ahli Muda;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi;2
(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Obstetri dan Ginekologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi;;51;;3
(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi Ahli Utama;"8ae482893580790801358a1d4e894924
";;(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi;2
(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi Ahli Madya ;"8ae482893580790801358a1ce498491c
";;(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi;0
(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi Ahli Muda ;"8ae482893580790801358a1c75124915
";;(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi;1
(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi Ahli Pertama;"8ae482893580790801358a1bdc22490a
";;(Dokter Pendidik Klinis)Dokter Spesialis Orthopaedi dan Traumatologi;0
(Dokter Pendidik Klinis)Dokter Spesialis Patologi Klinik;;72;;9
